observable,n,nrmse,mae,r2
glucose_g_l,358,0.036023079740898294,0.444473586193846,0.9686392169293607
biomass_g_l,9157,0.06375418180571776,0.5196883678436279,0.9096423983573914
DO_percent,9399,0.0863880909638778,9.297497749328613,0.7747111320495605
pH,9399,0.05427955952415266,0.08843734860420227,0.9574952125549316
