observable,n,nrmse,mae,r2
glucose_g_l,357,0.0332955234296134,0.4101936682257951,0.9734503847894458
biomass_g_l,9232,0.054914824168568334,0.44796526432037354,0.9332840442657471
DO_percent,9450,0.06865987094756469,6.460653781890869,0.8545834422111511
pH,9450,0.05360055784999968,0.0785229429602623,0.9584745764732361
