Experiment_id,observable,n,nrmse,mae,r2
AMBR1_14,glucose_g_l,84,9.163955596186122e-05,0.0014964993540723735,
AMBR1_14,biomass_g_l,100,0.017800859084364,0.15591747801919809,0.0
AMBR1_14,DO_percent,100,0.03799591132331417,6.686649474981083,0.0
AMBR1_14,pH,100,0.026938689553212103,0.05408258908463253,0.0
AMBR1_15,glucose_g_l,84,6.361685657034567e-05,0.0010700359932905908,
AMBR1_15,biomass_g_l,100,0.05308820756620917,0.553372039482025,0.0
AMBR1_15,DO_percent,100,0.012736285649206371,1.8022765578011075,0.0
AMBR1_15,pH,100,0.03117719379329009,0.06351990468984664,0.0
AMBR1_16,glucose_g_l,84,6.75601268879536e-05,0.0011568974639105665,
AMBR1_16,biomass_g_l,100,0.018493981043079373,0.18580243961531626,0.0
AMBR1_16,DO_percent,100,0.008555137918060467,1.4304224406361652,0.0
AMBR1_16,pH,100,0.006686397482350038,0.013027734356860972,0.0
AMBR1_17,glucose_g_l,84,0.00012815538465256977,0.002212669863919904,
AMBR1_17,biomass_g_l,100,0.04063330600307034,0.4201428845071147,0.0
AMBR1_17,DO_percent,100,0.01114745334291499,1.9616590063190997,0.0
AMBR1_17,pH,100,0.06480912325146575,0.1378405041238312,0.0
AMBR1_18,glucose_g_l,85,0.0004527983839570498,0.007811206458684226,
AMBR1_18,biomass_g_l,100,0.00826654454557084,0.0817038981931654,0.0
AMBR1_18,DO_percent,100,0.028468531572237218,4.770691228615899,0.0
AMBR1_18,pH,100,0.15778536868554283,0.3359730288364455,0.0
AMBR1_21,glucose_g_l,86,5.4024701478725845e-05,0.0009033487198351315,
AMBR1_21,biomass_g_l,100,0.02004860997285555,0.19167421178350735,0.0
AMBR1_21,DO_percent,100,0.011491938704789102,1.742847811155991,0.0
AMBR1_21,pH,100,0.023415032739296883,0.045785982859993135,0.0
AMBR1_22,glucose_g_l,87,4.6840263889977075e-05,0.0007800001678813932,
AMBR1_22,biomass_g_l,100,0.02837954802763622,0.2806823157573601,0.0
AMBR1_22,DO_percent,100,0.01528262553608256,2.371956879252755,0.0
AMBR1_22,pH,100,0.025523178043039843,0.051226966513728385,0.0
AMBR1_23,glucose_g_l,87,3.9897453295735875e-05,0.000664721901432146,
AMBR1_23,biomass_g_l,100,0.044197810863310975,0.45008723311822235,0.0
AMBR1_23,DO_percent,100,0.020949824352294515,3.187247577263544,0.0
AMBR1_23,pH,100,0.03067068465158005,0.06281249988091844,0.0
AMBR1_24,glucose_g_l,87,3.44675305525211e-05,0.0005744574541337873,
AMBR1_24,biomass_g_l,100,0.06218476662740156,0.6471818340124045,0.0
AMBR1_24,DO_percent,100,0.02900160761824415,4.689774155282372,0.0
AMBR1_24,pH,100,0.01043932085260357,0.016115339642215946,0.0
AMBR2_5,glucose_g_l,7,0.0006312964879415691,0.01279387587459636,0.0
AMBR2_5,biomass_g_l,91,0.05747349291708758,0.5978677997070089,0.0
AMBR2_5,DO_percent,91,0.01469614893953764,2.3748878831229003,0.0
AMBR2_5,pH,91,0.047083491274347467,0.10018617192381121,0.0
AMBR2_6,glucose_g_l,7,1.1232486668182863e-05,0.0002303873791658286,
AMBR2_6,biomass_g_l,91,0.022288414675386396,0.2270090642857988,0.0
AMBR2_6,DO_percent,91,0.00016974069042993722,0.023347928336665897,0.0
