observable,n,nrmse,mae,r2
glucose_g_l,356,0.03458120146426377,0.396421093007174,0.9661434474770565
biomass_g_l,9231,0.05273691519298101,0.41989007592201233,0.9275609850883484
DO_percent,9453,0.07043890269427107,6.880850315093994,0.8178143501281738
pH,9453,0.059550364798561434,0.09317592531442642,0.947429358959198
