observable,n,nrmse,mae,r2
glucose_g_l,359,0.035494270834709137,0.4511257024706513,0.9699191826260318
biomass_g_l,9164,0.05412987820791404,0.44914504885673523,0.9355273246765137
DO_percent,9401,0.0748282965495476,7.651930332183838,0.832157552242279
pH,9401,0.058844286914164934,0.08855284750461578,0.9502226710319519
