observable,n,nrmse,mae,r2
glucose_g_l,356,0.033543679430041266,0.40706694214627775,0.9725030349678037
biomass_g_l,9202,0.05202300336910867,0.43518778681755066,0.9378230571746826
DO_percent,9452,0.07596911684274915,6.689908504486084,0.8395105004310608
pH,9452,0.049523658075891146,0.08020854741334915,0.965255856513977
