Experiment_id,observable,n,nrmse,mae,r2
AMBR2_21,glucose_g_l,9,0.01411536401232059,0.1487323189030899,0.7899961870892886
AMBR2_21,biomass_g_l,224,0.14734891497966193,1.2374674621586321,0.0
AMBR2_21,DO_percent,224,0.4490434634821619,72.41503337782036,0.0
AMBR2_21,pH,224,0.18920737176836108,0.39386799948225765,0.0
AMBR1_16,glucose_g_l,8,0.0003999916342600967,0.003082264457745497,
AMBR1_16,biomass_g_l,250,0.0934379350737125,0.8343771485521797,0.0
AMBR1_16,DO_percent,250,0.005806858832056667,0.7231959986037061,0.0
AMBR1_16,pH,250,0.10699171655940504,0.2271787811516734,0.0
AMBR1_17,glucose_g_l,8,0.0006756383429351934,0.005464652951332002,
AMBR1_17,biomass_g_l,250,0.15233467451103175,1.44919414137461,0.0
AMBR1_17,DO_percent,250,0.08343530685245196,10.943306986312187,0.0
AMBR1_17,pH,250,0.08788388644839942,0.18420938740546905,0.0
AMBR1_18,glucose_g_l,8,0.023745473621239285,0.2056665783552676,0.6884003420990396
AMBR1_18,biomass_g_l,250,0.09079303242555221,0.8366950685969535,0.0
AMBR1_18,DO_percent,250,0.03578328654164393,3.922044854760153,0.0
AMBR1_18,pH,250,0.17479711232523196,0.3706267747311475,0.0
AMBR1_21,glucose_g_l,8,0.0009700993357589666,0.007307279619823237,
AMBR1_21,biomass_g_l,250,0.16774998753710713,1.4898950412052427,0.0
AMBR1_21,DO_percent,250,0.11005999628152428,19.471303965284637,0.0
AMBR1_21,pH,250,0.06885434548312473,0.13450607046486232,0.0
AMBR1_22,glucose_g_l,8,0.0005236885733294768,0.003941725349603672,
AMBR1_22,biomass_g_l,249,0.1438441558918353,1.2166374013138834,0.0
AMBR1_22,DO_percent,249,0.2174035170985637,38.40292640850084,0.0
AMBR1_22,pH,249,0.06338946779215945,0.12493351452135801,0.0
AMBR1_23,glucose_g_l,8,0.00029672710359456136,0.0022278139807632032,
AMBR1_23,biomass_g_l,249,0.11473023563496862,0.946656102054939,0.0
AMBR1_23,DO_percent,249,0.3288762282928459,58.56511539176262,0.0
AMBR1_23,pH,249,0.05522300120891328,0.1111310692315399,0.0
AMBR1_24,glucose_g_l,8,0.0001778547555835072,0.0013327153330519991,
AMBR1_24,biomass_g_l,249,0.19124235604440584,1.6660080947032907,0.0
AMBR1_24,DO_percent,249,0.4297876964100792,76.82390157696493,0.0
AMBR1_24,pH,249,0.07152929669409672,0.14326486612382072,0.0
AMBR2_5,glucose_g_l,8,0.0009576628946760037,0.016897105303360173,0.0
AMBR2_5,biomass_g_l,226,0.047572075815715965,0.3933751816130143,0.0
AMBR2_5,DO_percent,226,0.05963602764417257,7.826314496650595,0.0
AMBR2_5,pH,226,0.03997386418506033,0.06887903278413933,0.0
