Benchmark,Observable,R2 mean,R2 median,R2 std,MAE mean,MAE median,MAE std,NRMSE mean,NRMSE median,NRMSE std
Forecasting Scan,Biomass / OD,0.0,0.0,0.0,1.4212082581635406,1.1753920237350004,0.8027686892538118,0.15724328025033552,0.14057884312332014,0.08222144402926018
Forecasting Scan,Glucose,0.16131753943974328,0.0,0.3003602726926066,0.0690881354088852,0.01028306397416585,0.13474542962320782,0.0055321091422450884,0.0008948561567416,0.010304504094310413
Forecasting Scan,DO,0.0,0.0,0.0,27.848424240777558,19.51190193855124,25.14887479492717,0.16874632201329326,0.1209048045183243,0.1413729982008022
Forecasting Scan,pH,0.0,0.0,0.0,0.16508650152924984,0.13829256506472615,0.09266854469156303,0.08191751440588621,0.0701918210886107,0.04193663550894277
