Benchmark,Observable,R2 mean,R2 median,R2 std,MAE mean,MAE median,MAE std,NRMSE mean,NRMSE median,NRMSE std
Forecasting Scan,Biomass / OD,0.01876646458327147,0.0,0.08802252123754474,2.15666589154361,1.999352676669367,1.2117033504173726,3.4330753548019772,3.2114001086437307,1.8147764110596871
Forecasting Scan,Glucose,0.0,0.0,0.0,83.42680636911184,79.81027779085723,7.53694658586935,6.278641649695195,5.942535587662405,0.6019763846470912
Forecasting Scan,DO,0.0,0.0,0.0,33.38082033105432,41.91503542785317,26.14490720852038,0.48333999184515003,0.6717815279862471,0.3556948839886559
Forecasting Scan,pH,0.0,0.0,0.0,0.8476054452655952,1.0684197451253372,0.48761306251928993,0.4394593559603639,0.5445757215197645,0.24697242677699957
