Benchmark,Observable,R2 mean,R2 median,R2 std,MAE mean,MAE median,MAE std,NRMSE mean,NRMSE median,NRMSE std
Forecasting Scan,Biomass / OD,0.02442398519104445,0.0,0.07961512351015797,0.6824037902563397,0.4896695957824785,0.590209735907955,0.0709668800001449,0.047671016341505904,0.06402786580926753
Forecasting Scan,Glucose,0.0,0.0,0.0,0.014712261681998007,0.007728329318572699,0.01948786661415678,0.0010579619960254187,0.00050548474019705,0.0017309621595536034
Forecasting Scan,DO,0.0,0.0,0.0,16.815784293547708,17.357322254019685,13.77202828859971,0.10082439352066562,0.1063312424130882,0.0800552823026114
Forecasting Scan,pH,0.0,0.0,0.0,0.12741910449418958,0.08978182258065559,0.10781278639820667,0.06158509749913261,0.04341054353523385,0.05021648572973657
