observable,n,nrmse,mae,r2
glucose_g_l,356,0.03482646794817249,0.4378909430944076,0.9705034445069389
biomass_g_l,9196,0.054596522258468415,0.4614766538143158,0.9321966171264648
DO_percent,9452,0.08058016601329149,6.976423740386963,0.824481189250946
pH,9452,0.052564798147604105,0.08093615621328354,0.9608137011528015
