observable,n,nrmse,mae,r2
glucose_g_l,357,0.03322486930870483,0.4092324201448094,0.9735629434300954
biomass_g_l,9232,0.05493904789209333,0.44779759645462036,0.933225154876709
DO_percent,9450,0.06823264515871816,6.3732099533081055,0.8563874959945679
pH,9450,0.052050342982240386,0.07644899189472198,0.9608417749404907
