observable,n,nrmse,mae,r2
glucose_g_l,358,0.028528105256460243,0.35018029732505057,0.9796065375402938
biomass_g_l,9158,0.052197286280212696,0.4213744103908539,0.9382704496383667
DO_percent,9400,0.11230625022238352,9.252306938171387,0.619360089302063
pH,9400,0.04265539964498704,0.05986520275473595,0.9760436415672302
