observable,n,nrmse,mae,r2
glucose_g_l,358,0.029976108861887157,0.36832800622587364,0.978442838106064
biomass_g_l,9204,0.054335961896494846,0.4569889008998871,0.9348214268684387
DO_percent,9453,0.10673896495355599,8.577055931091309,0.6437171101570129
pH,9453,0.05041833725409941,0.07887864112854004,0.9632810354232788
