observable,n,nrmse,mae,r2
glucose_g_l,359,0.0327959380316371,0.3999600128287308,0.9740182628650097
biomass_g_l,9131,0.05258698440375123,0.42473098635673523,0.9388877749443054
DO_percent,9404,0.10496884499669375,8.414227485656738,0.6458044052124023
pH,9404,0.059967516893533995,0.09233596920967102,0.9482364654541016
