loss,data_loss,val_data_loss,residual_loss,auxiliary_loss,regularization_loss,r2_scores_train,r2_scores_val,softadapt_data_weight,softadapt_residual_weight,softadapt_auxiliary_weight,softadapt_regularization_weight,r2_train_glucose_mol_l,r2_val_glucose_mol_l,r2_train_biomass_g_l,r2_val_biomass_g_l,r2_train_DO_percent,r2_val_DO_percent,r2_train_pH,r2_val_pH
0.4935367703437805,0.4935331642627716,0.38793954253196716,3.5929558634961722e-06,9.094947153254554e-14,0.0,0.08870287239551544,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35481148958206177,0.0,0.0,0.0
0.49059537053108215,0.49059179425239563,0.38576817512512207,3.577509005481261e-06,9.094947153254554e-14,0.0,0.08879409730434418,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3551763892173767,0.0,0.0,0.0
0.19163215160369873,0.48800724744796753,0.38378190994262695,3.563107838999713e-06,9.094947153254554e-14,0.0,0.08888779580593109,0.0,0.39268067479133606,0.3166733384132385,0.1453229784965515,0.14532296359539032,0.0,0.0,0.0,0.0,0.35555118322372437,0.0,0.0,0.0
0.19074976444244385,0.48547667264938354,0.38177624344825745,3.5511202440829948e-06,9.094947153254554e-14,0.0,0.0889524519443512,0.0,0.3929100036621094,0.3164753317832947,0.14530731737613678,0.14530730247497559,0.0,0.0,0.0,0.0,0.3558098077774048,0.0,0.0,0.0
0.18981532752513885,0.48304814100265503,0.37980127334594727,3.537955535648507e-06,9.094947153254554e-14,0.0,0.08904646337032318,0.0,0.3929509222507477,0.31642818450927734,0.1453104466199875,0.1453104317188263,0.0,0.0,0.0,0.0,0.3561858534812927,0.0,0.0,0.0
0.1889323741197586,0.48061951994895935,0.378076434135437,3.525813554006163e-06,9.094947153254554e-14,0.0,0.08912001550197601,0.0,0.39309942722320557,0.3162232041358948,0.1453387439250946,0.1453387290239334,0.0,0.0,0.0,0.0,0.35648006200790405,0.0,0.0,0.0
0.1881309598684311,0.4785246253013611,0.3762761652469635,3.514773425195017e-06,9.094947153254554e-14,0.0,0.08919359743595123,0.0,0.3931455910205841,0.3161354064941406,0.14535951614379883,0.14535948634147644,0.0,0.0,0.0,0.0,0.35677438974380493,0.0,0.0,0.0
0.18735191226005554,0.47629624605178833,0.37440741062164307,3.5032417144975625e-06,9.094947153254554e-14,0.0,0.08925020694732666,0.0,0.3933493196964264,0.31597551703453064,0.1453375518321991,0.1453375369310379,0.0,0.0,0.0,0.0,0.35700082778930664,0.0,0.0,0.0
0.18643979728221893,0.47396498918533325,0.372700959444046,3.491115876386175e-06,9.094947153254554e-14,0.0,0.08931626379489899,0.0,0.39335963129997253,0.315871000289917,0.14538469910621643,0.14538466930389404,0.0,0.0,0.0,0.0,0.35726505517959595,0.0,0.0,0.0
0.18563443422317505,0.4718805253505707,0.3709392249584198,3.4806496387318475e-06,9.094947153254554e-14,0.0,0.08937832713127136,0.0,0.3933905363082886,0.31574809551239014,0.14543068408966064,0.14543066918849945,0.0,0.0,0.0,0.0,0.35751330852508545,0.0,0.0,0.0
0.1848614513874054,0.4697389006614685,0.3690980076789856,3.4701729418884497e-06,9.094947153254554e-14,0.0,0.08945432305335999,0.0,0.3935385048389435,0.3156351149082184,0.14541317522525787,0.14541314542293549,0.0,0.0,0.0,0.0,0.35781729221343994,0.0,0.0,0.0
0.18398930132389069,0.4674846827983856,0.36740660667419434,3.4587628761073574e-06,9.094947153254554e-14,0.0,0.08950921893119812,0.0,0.39357057213783264,0.31553855538368225,0.14544545114040375,0.14544543623924255,0.0,0.0,0.0,0.0,0.3580368757247925,0.0,0.0,0.0
0.1831739842891693,0.4653783440589905,0.36565807461738586,3.4472386687411927e-06,9.094947153254554e-14,0.0,0.0895758718252182,0.0,0.3935999572277069,0.31541165709495544,0.14549419283866882,0.14549417793750763,0.0,0.0,0.0,0.0,0.3583034873008728,0.0,0.0,0.0
0.18241748213768005,0.4632856249809265,0.36389896273612976,3.43687747772492e-06,9.094947153254554e-14,0.0,0.08965335786342621,0.0,0.3937450051307678,0.31524476408958435,0.1455051600933075,0.1455051451921463,0.0,0.0,0.0,0.0,0.35861343145370483,0.0,0.0,0.0
0.18154868483543396,0.4610292613506317,0.3623405396938324,3.4262059216416674e-06,9.094947153254554e-14,0.0,0.08970077335834503,0.0,0.3937876224517822,0.3151732087135315,0.14551961421966553,0.14551958441734314,0.0,0.0,0.0,0.0,0.3588030934333801,0.0,0.0,0.0
0.1807752400636673,0.4590822458267212,0.36055412888526917,3.414910679566674e-06,9.094947153254554e-14,0.0,0.08976930379867554,0.0,0.3937729299068451,0.3150899112224579,0.14556854963302612,0.14556853473186493,0.0,0.0,0.0,0.0,0.35907721519470215,0.0,0.0,0.0
0.18002140522003174,0.45688924193382263,0.35883980989456177,3.404420567676425e-06,9.094947153254554e-14,0.0,0.08983565866947174,0.0,0.39401307702064514,0.3148607313632965,0.14556309580802917,0.1455630660057068,0.0,0.0,0.0,0.0,0.35934263467788696,0.0,0.0,0.0
0.1791422814130783,0.45475298166275024,0.3572305738925934,3.3940577850444242e-06,9.094947153254554e-14,0.0,0.08989125490188599,0.0,0.3939307928085327,0.31484270095825195,0.14561329782009125,0.14561328291893005,0.0,0.0,0.0,0.0,0.35956501960754395,0.0,0.0,0.0
0.1783943623304367,0.45275306701660156,0.35550805926322937,3.382972408871865e-06,9.094947153254554e-14,0.0,0.08995859324932098,0.0,0.3940189778804779,0.3147188127040863,0.14563113451004028,0.14563113451004028,0.0,0.0,0.0,0.0,0.35983437299728394,0.0,0.0,0.0
0.1776222586631775,0.45061764121055603,0.3537265658378601,3.3727719710441306e-06,9.094947153254554e-14,0.0,0.0900101512670517,0.0,0.3941727578639984,0.31453222036361694,0.14564752578735352,0.14564751088619232,0.0,0.0,0.0,0.0,0.3600406050682068,0.0,0.0,0.0
0.17677269876003265,0.4484953284263611,0.3521210849285126,3.362256848049583e-06,9.094947153254554e-14,0.0,0.09005303680896759,0.0,0.3941437602043152,0.31448978185653687,0.14568324387073517,0.14568321406841278,0.0,0.0,0.0,0.0,0.36021214723587036,0.0,0.0,0.0
0.17600683867931366,0.4464648365974426,0.3504951596260071,3.350913630129071e-06,9.094947153254554e-14,0.0,0.09011656045913696,0.0,0.39422091841697693,0.31435754895210266,0.1457107663154602,0.1457107663154602,0.0,0.0,0.0,0.0,0.36046624183654785,0.0,0.0,0.0
0.17527413368225098,0.44445279240608215,0.34882545471191406,3.340956482134061e-06,9.094947153254554e-14,0.0,0.09016743302345276,0.0,0.3943570554256439,0.31417393684387207,0.1457344889640808,0.14573447406291962,0.0,0.0,0.0,0.0,0.36066973209381104,0.0,0.0,0.0
0.1744743436574936,0.4423794150352478,0.34716227650642395,3.3304759199381806e-06,9.094947153254554e-14,0.0,0.09022513031959534,0.0,0.39439743757247925,0.31410980224609375,0.1457463949918747,0.1457463651895523,0.0,0.0,0.0,0.0,0.36090052127838135,0.0,0.0,0.0
0.17369484901428223,0.44035494327545166,0.3455063998699188,3.319368261145428e-06,9.094947153254554e-14,0.0,0.09027241170406342,0.0,0.3944404721260071,0.3139887750148773,0.145785391330719,0.1457853764295578,0.0,0.0,0.0,0.0,0.36108964681625366,0.0,0.0,0.0
0.17292524874210358,0.43828287720680237,0.3438774347305298,3.30914804180793e-06,9.094947153254554e-14,0.0,0.09033159911632538,0.0,0.39454931020736694,0.31382524967193604,0.14581269025802612,0.14581267535686493,0.0,0.0,0.0,0.0,0.3613263964653015,0.0,0.0,0.0
0.17213760316371918,0.43626654148101807,0.3422867953777313,3.2993275453918613e-06,9.094947153254554e-14,0.0,0.09037892520427704,0.0,0.39456743001937866,0.31375619769096375,0.14583821594715118,0.1458381861448288,0.0,0.0,0.0,0.0,0.36151570081710815,0.0,0.0,0.0
0.17139093577861786,0.4342837333679199,0.34063899517059326,3.288313564553391e-06,9.094947153254554e-14,0.0,0.09043137729167938,0.0,0.3946496248245239,0.3136437237262726,0.14585329592227936,0.14585328102111816,0.0,0.0,0.0,0.0,0.36172550916671753,0.0,0.0,0.0
0.17063531279563904,0.43224430084228516,0.3389407992362976,3.2785180792416213e-06,9.094947153254554e-14,0.0,0.09048576653003693,0.0,0.3947635293006897,0.31346195936203003,0.14588730037212372,0.14588727056980133,0.0,0.0,0.0,0.0,0.3619430661201477,0.0,0.0,0.0
0.16983193159103394,0.43020546436309814,0.33738699555397034,3.267454303568229e-06,9.094947153254554e-14,0.0,0.0905299186706543,0.0,0.3947669565677643,0.31341177225112915,0.1459106206893921,0.1459105908870697,0.0,0.0,0.0,0.0,0.3621196746826172,0.0,0.0,0.0
