Experiment_id,time_h,time_min,volume_l,air_flow_l_min,sampling_rate_l_min,acid_rate_l_min,base_rate_l_min,initial_biomass_g_l,initial_glucose_mol_l,initial_pH,initial_volume_l,glucose_mol_l,biomass_g_l,O2_l_mol,pH,OUR_mol_min,CER_mol_min,CO2_offgas_fraction,RQ
AMBR1_14,6.33333333333333,379.99999999999983,0.20550695781892,0.102661458624212,0.0003000000000000102,0.0,0.0,0.04267000000000001,0.055507449099669176,8.0,0.2,,0.6828945790904828,5.692272926053186e-05,8.00229590379915,,2.759462997891517e-05,0.00118416078173651,
AMBR1_14,6.41666666666667,385.00000000000017,0.204033256380824,0.102599617567131,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,8.0,0.2,,0.751422597176584,5.6502905345597856e-05,7.99508026963349,,2.8388488310957502e-05,0.00120905938743119,
AMBR1_14,6.5,390.0,0.204027704074192,0.102568636702233,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,8.0,0.2,,0.7097072663916575,5.666535394851508e-05,7.98980032102123,,2.996267201007917e-05,0.0012805058098270899,
AMBR1_14,6.58333333333333,394.99999999999983,0.204022149904869,0.102596479919129,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,8.0,0.2,,0.65440134550113,5.665480931473579e-05,7.98651808901539,,2.9896056698109e-05,0.00127800409260506,
AMBR1_14,6.66666666666667,400.00000000000017,0.204016596659333,0.10261257091067,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,8.0,0.2,,0.64075849378715,5.664561999828993e-05,7.98364249088665,,2.8227300982516667e-05,0.00120636621436934,
AMBR1_14,6.75,405.0,0.204011042386899,0.10258691418915901,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,8.0,0.2,,0.6409811721323138,5.666751591542059e-05,7.98210992754477,,2.6994871358324832e-05,0.00115413055174168,
AMBR1_14,6.83333333333333,409.99999999999983,0.204005491000058,0.102587517358881,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,8.0,0.2,,0.6600373980949537,5.652213144188022e-05,7.97986891361615,,2.6905543038630333e-05,0.0011501084289398799,
AMBR1_14,6.91666666666667,415.00000000000017,0.203999937336052,0.10251965576826799,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,8.0,0.2,,0.6603223931236392,5.6565286076840004e-05,7.97753491930613,,2.7140918506282335e-05,0.00115977116998192,
AMBR1_14,7.0,420.0,0.204026835246876,0.10251891750752899,0.0,0.0,0.0,0.04267000000000001,0.055507449099669176,8.0,0.2,,0.6967825641186193,5.637243097771299e-05,7.97549313018693,,2.6607815559122668e-05,0.00112987735586143,
AMBR1_14,7.08333333333333,424.99999999999983,0.204200969048396,0.10083142176013,0.0,0.0,2.485168695657687e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.8682926163114666,5.397797598230528e-05,7.97270196579806,,2.60922508840715e-05,0.00096932808365968,
AMBR1_14,7.16666666666667,430.00000000000017,0.20420311151110102,0.0991281327617659,0.0,0.0,1.5172280429002945e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.6878061482227862,5.5790130593567216e-05,7.9728689838219,,2.1409877739680832e-05,0.000917754110831105,
AMBR1_14,7.25,435.0,0.204209839798915,0.0988975980142569,0.0,0.0,2.475432062134093e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.6319926593820988,5.6497983348990477e-05,7.97250282780503,,2.1298245283827e-05,0.0009114271376640511,
AMBR1_14,7.33333333333333,439.99999999999983,0.20421516130928,0.09869798753671741,0.0,0.0,2.1548415788974775e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.681715005791954,5.649193310826438e-05,7.9730708849111,,2.171687971273517e-05,0.000929342348349231,
AMBR1_14,7.41666666666667,445.00000000000017,0.20422209839599198,0.0983171695756357,0.0,0.0,2.4970854499322197e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7829838682276606,5.6241269137872015e-05,7.97370990910304,,2.2011263920596166e-05,0.000942224025561941,
AMBR1_14,7.5,450.0,0.204226524960485,0.09784184199477519,0.0,0.0,1.9951773159452747e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.877132389489842,5.611135894720669e-05,7.97292407505368,,2.2514966224166332e-05,0.000964003886429199,
AMBR1_14,7.58333333333333,454.99999999999983,0.20423225316049498,0.0973399612395861,0.0,0.0,2.2573675674736663e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.9663802958239656,5.609524335832996e-05,7.97539104536897,,2.2850893658357e-05,0.000977900480265574,
AMBR1_14,7.66666666666667,460.00000000000017,0.204234049143735,0.09673274960598159,0.0,0.0,1.4481010604375022e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.015607580084929,5.608662696628153e-05,7.97530125871926,,2.3303828953918e-05,0.000997105057360329,
AMBR1_14,7.75,465.0,0.20423712679360098,0.0962525711461511,0.0,0.0,1.7669045363722647e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.9898273666914668,5.6497300831689005e-05,7.97296163126513,,2.389119284257867e-05,0.00102247126016146,
AMBR1_14,7.83333333333333,469.99999999999983,0.204248497477647,0.096573470563986,0.0,0.0,3.3909076553021044e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.8615362391635661,5.7034419256629e-05,7.97353272779586,,2.4685460436978172e-05,0.00105521831674468,
AMBR1_14,7.91666666666667,475.00000000000017,0.20425827183017,0.0965549239539535,0.0,0.0,3.0567782294410067e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7673539769327435,5.651659157458286e-05,7.9753478936728,,2.5139625768006167e-05,0.00107476790134596,
AMBR1_14,8.0,480.0,0.20426516490389401,0.0964722792336223,0.0,0.0,2.4955000735474817e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7107876678894927,5.6676633234435466e-05,7.97517971489022,,2.57396427115925e-05,0.00110066755955619,
AMBR1_14,8.08333333333333,484.99999999999983,0.204273103489989,0.0963141334742771,0.0,0.0,2.678260610594488e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.676647886565428,5.645631575679921e-05,7.97671508304736,,2.653560803857117e-05,0.00113474150387979,
AMBR1_14,8.16666666666667,490.00000000000017,0.20428078593957802,0.09602504452365049,0.0,0.0,2.6683655660490313e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.6697713078207232,5.640745680050222e-05,7.97576416687796,,2.7439712485917337e-05,0.00117456445840585,
AMBR1_14,8.25,495.0,0.204287781473835,0.09567555154997101,0.0,0.0,2.488875351266869e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.6260391737699027,5.623863222479775e-05,7.97709010711561,,2.8320987370037e-05,0.0012119481877489,
AMBR1_14,8.33333333333333,499.99999999999983,0.203941756485564,0.0952651681062741,0.0003000000000000102,0.0,2.49390487682208e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,0.05538978720109239,1.6239321131098834,5.61957985071594e-05,7.97352315184828,,2.94806541558935e-05,0.00125146787276774,
AMBR1_14,8.41666666666667,505.00000000000017,0.20251167434114398,0.0948982783764993,0.0,0.0,3.3223256026739768e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.6033755081544083,5.5844943380695986e-05,7.97487528730158,,3.0306952946988668e-05,0.00128194183769025,
AMBR1_14,8.5,510.0,0.202524278653152,0.0945490202010895,0.0,0.0,3.6505677522515346e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.596994077267597,5.587795251014256e-05,7.97458474974876,,3.190912421559783e-05,0.00135430964092567,
AMBR1_14,8.58333333333333,514.9999999999998,0.202536139985548,0.0944913282855979,0.0,0.0,3.4633159567389463e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.6329163085548704,5.645888004292736e-05,7.97515873383515,,3.2906688928672004e-05,0.00139648714453933,
AMBR1_14,8.66666666666667,520.0000000000002,0.202546201456036,0.0949481221475545,0.0,0.0,3.12321871211712e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.647485995431935,5.680200960177909e-05,7.97584411841526,,3.376397555457533e-05,0.00143186237982519,
AMBR1_14,8.75,525.0,0.202554922286801,0.0953726402229942,0.0,0.0,2.8578209945625287e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.6797501639183299,5.650156985701083e-05,7.97551909695754,,3.4610540336253506e-05,0.0014681501935535,
AMBR1_14,8.83333333333333,529.9999999999998,0.20256353452645498,0.0954540691708515,0.0,0.0,2.831384739991134e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.6660768981485354,5.6198562936224416e-05,7.97508552639163,,3.550498976088116e-05,0.0015060825489239902,
AMBR1_14,8.91666666666667,535.0000000000002,0.20257229204113197,0.09534077247239629,0.0,0.0,2.8421833472609483e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.6993316418060416,5.614008725581e-05,7.97565477648074,,3.623192772912217e-05,0.0015375857145810202,
AMBR1_14,9.0,540.0,0.20258129054343701,0.0951868280440025,0.0,0.0,2.9305294188623375e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7111968698245665,5.6021932525362354e-05,7.97644694814268,,3.7230103169923994e-05,0.00158091842455131,
AMBR1_14,9.08333333333333,544.9999999999998,0.20259061741206902,0.0948965882350527,0.0,0.0,2.9740783884113294e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7219606760441624,5.5913130744403285e-05,7.9768203078857,,3.807078038808084e-05,0.00161674105418393,
AMBR1_14,9.16666666666667,550.0000000000002,0.20260023114366998,0.0945960334540717,0.0,0.0,3.033050483660528e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.689923660161951,5.589294730278728e-05,7.97728363312716,,3.896593361876817e-05,0.00165591523681387,
AMBR1_14,9.25,555.0,0.202609890460639,0.0943301416396657,0.0,0.0,3.042232735536326e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7311049683503081,5.596120623864441e-05,7.97671027284337,,4.007231382305167e-05,0.00170250251776216,
AMBR1_14,9.33333333333333,559.9999999999998,0.202619855955296,0.09386993098561401,0.0,0.0,3.110333307524934e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7593857158405686,5.569264794121238e-05,7.97490293327799,,4.114668819671067e-05,0.0017494420695853999,
AMBR1_14,9.41666666666667,565.0000000000002,0.202631883297815,0.0934720091878324,0.0,0.0,3.519222128460888e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7743447811126387,5.581530361753337e-05,7.97625113197576,,4.234694768634267e-05,0.0018009290962333,
AMBR1_14,9.5,570.0,0.202644048688055,0.0930122675057163,0.0,0.0,3.548365871876153e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7894961694687612,5.5799321097537935e-05,7.97616857239845,,4.329951164010383e-05,0.0018423013029947699,
AMBR1_14,9.58333333333333,574.9999999999998,0.20265698013758002,0.09261483439185039,0.0,0.0,3.6754127579661575e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.7778661659808186,5.573944318045026e-05,7.97575066967618,,4.443735910238733e-05,0.00189073793174735,
AMBR1_14,9.66666666666667,580.0000000000002,0.20267058569881702,0.09204293301981209,0.0,0.0,3.850371971971672e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.8499590723102013,5.5727147344086134e-05,7.97589420287577,,4.557997125130283e-05,0.00194005265519095,
AMBR1_14,9.75,585.0,0.202685308418026,0.0916207381829491,0.0,0.0,4.052814100728204e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.872619396510957,5.573390483192925e-05,7.97602368046953,,4.6698967754176335e-05,0.00198854928327177,
AMBR1_14,9.83333333333333,589.9999999999998,0.202700577406754,0.09107377153741589,0.0,0.0,4.161732465902158e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.8889853973693762,5.5768319489144144e-05,7.97538727963077,3.6425310188418166e-07,4.776931121290883e-05,0.00203495340454731,133.343187023387
AMBR1_14,9.91666666666667,595.0000000000002,0.202716730799097,0.0905276056235074,0.0,0.0,4.336185586777624e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.9171959873951412,5.564460869946547e-05,7.9748037210473,5.51875571735975e-06,4.9122000991518006e-05,0.0020942395760515102,47.7541828578448
AMBR1_14,10.0,600.0,0.202734361342466,0.08997793072225549,0.0,0.0,4.653726992474184e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.9303874853133784,5.569011236638313e-05,7.9759891385556,1.2884279564741801e-05,5.0314861488371166e-05,0.0021462170253274803,4.46304895062735
AMBR1_14,10.0833333333333,604.999999999998,0.202752574257375,0.0893929692811021,0.0,0.0,4.735965191769937e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.928252943752802,5.569691420672576e-05,7.97545162585313,3.43662894114305e-05,5.1353329840749665e-05,0.00219179151532828,1.59284150633631
AMBR1_14,10.1666666666667,610.000000000002,0.20277185344017498,0.08881105729667431,0.0,0.0,4.969071264713971e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,1.9313541204078872,5.554251899508203e-05,7.9755787931573,3.7420921682447836e-05,5.235062174297283e-05,0.0022358587294043202,1.42757400563347
AMBR1_14,10.25,615.0,0.20279203631512,0.0881412494098176,0.0,0.0,5.160235578036091e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.007197649604717,5.562851303434077e-05,7.97561735252063,4.815973725889433e-05,5.366833973340633e-05,0.00229152786818369,1.14206000575496
AMBR1_14,10.3333333333333,619.999999999998,0.202434355762829,0.0875964840276963,0.0003000000000001228,0.0,5.3055786417401895e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.0587739422979534,5.5544846569546685e-05,7.97541216895873,6.564355992769084e-05,5.5093328091538505e-05,0.00233490691530625,0.840435542769511
AMBR1_14,10.4166666666667,625.000000000002,0.20104091623603199,0.0870646324259776,0.0,0.0,5.463401983431529e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.0573983698751577,5.539293102911353e-05,7.97544803361669,7.433140558765716e-05,5.616500767269517e-05,0.00235965686679873,0.624120308851904
AMBR1_14,10.5,630.0,0.201063852891554,0.0865708462580354,0.0,0.0,5.684020819856323e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.1071200022289074,5.524791497756028e-05,7.97508191013397,9.2386938402403e-05,5.8119447373713504e-05,0.0024655725824411,0.633839324347166
AMBR1_14,10.5833333333333,634.999999999998,0.201087804388938,0.085841723535448,0.0,0.0,5.912807154478394e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.1205420472098355,5.5063702154977e-05,7.9749213639593,0.00011495027584075534,5.9333970145268505e-05,0.00252113504163843,0.51746695267175
AMBR1_14,10.6666666666667,640.000000000002,0.201112949256734,0.0853454312198374,0.0,0.0,6.12879491394698e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.1833672079446,5.52844953642453e-05,7.97558551367262,0.00012165758282837466,6.060201455400917e-05,0.0025758555222921598,0.49977071786171
AMBR1_14,10.75,645.0,0.201138914095223,0.08467955949243909,0.0,0.0,6.292773004906582e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.2117420539057333,5.5091812777590665e-05,7.97501014208976,0.000148447792954753,6.1792932722302e-05,0.00262956148460695,0.417036562498967
AMBR1_14,10.8333333333333,649.999999999998,0.201165832883865,0.0839893049553236,0.0,0.0,6.495347968634663e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.2678448644305056,5.5126814375771714e-05,7.97445239657769,0.00017065580033635,6.323525349478101e-05,0.00269319328453576,0.371718662183593
AMBR1_14,10.9166666666667,655.000000000002,0.201194225345985,0.0833031499953746,0.0,0.0,6.782284276878458e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.3232588151156235,5.524348047962612e-05,7.97474448128435,0.00019512971642283,6.4775330580511e-05,0.0027627668331306797,0.332843102926819
AMBR1_14,11.0,660.0,0.201223411732419,0.0827079573473579,0.0,0.0,6.926662785808839e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.363014343072521,5.5118386237043626e-05,7.97349625152995,0.00022331096427756665,6.602482148760467e-05,0.0028183007289997704,0.295863187446768
AMBR1_14,11.0833333333333,664.999999999998,0.20125419856117402,0.0819558805286669,0.0,0.0,7.270155262834966e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.4101479404229456,5.508786811305741e-05,7.97398984758115,0.0002462514892325467,6.744104619791933e-05,0.0028817654470095,0.274343385689313
AMBR1_14,11.1666666666667,670.000000000002,0.201285855471557,0.0812079584710422,0.0,0.0,7.426136511303932e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.4664620712670917,5.50765780010604e-05,7.97390050487117,0.000278632272467045,6.859541081578584e-05,0.00293576751468131,0.246254137817566
AMBR1_14,11.25,675.0,0.201318713477377,0.0804641825460648,0.0,0.0,7.687945782255128e-06,0.04267000000000001,0.055507449099669176,8.0,0.2,,2.5083910359625645,5.499702819095583e-05,7.97378033818925,0.00030281489645931335,7.013285863655366e-05,0.00300599407045117,0.232038981295397
