observable,n,nrmse,mae,r2
glucose_g_l,358,0.032862220399150086,0.39563306776404633,0.9738397106301612
biomass_g_l,9157,0.04824454646523545,0.3952958583831787,0.9481629133224487
DO_percent,9402,0.11028756457009004,8.73691463470459,0.6332381367683411
pH,9402,0.05105983013677662,0.07609143853187561,0.962912380695343
