loss,data_loss,val_data_loss,residual_loss,auxiliary_loss,regularization_loss,r2_scores_train,r2_scores_val,softadapt_data_weight,softadapt_residual_weight,softadapt_auxiliary_weight,softadapt_regularization_weight,r2_train_glucose_mol_l,r2_val_glucose_mol_l,r2_train_biomass_g_l,r2_val_biomass_g_l,r2_train_DO_percent,r2_val_DO_percent,r2_train_pH,r2_val_pH
0.47938069701194763,0.4793770909309387,0.42085540294647217,3.5930579542764463e-06,9.094947153254554e-14,0.0,0.0869874656200409,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3479498624801636,0.0,0.0,0.0
0.4765700399875641,0.47656646370887756,0.4186745882034302,3.5776433833234478e-06,9.094947153254554e-14,0.0,0.08705654740333557,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3482261896133423,0.0,0.0,0.0
0.18618035316467285,0.47409766912460327,0.4165460765361786,3.5632081107905833e-06,9.094947153254554e-14,0.0,0.08713458478450775,0.0,0.39270225167274475,0.316663920879364,0.1453169286251068,0.14531691372394562,0.0,0.0,0.0,0.0,0.348538339138031,0.0,0.0,0.0
0.18533755838871002,0.471676766872406,0.414469838142395,3.5512452996044885e-06,9.094947153254554e-14,0.0,0.08718480169773102,0.0,0.3929310441017151,0.31646421551704407,0.14530234038829803,0.14530232548713684,0.0,0.0,0.0,0.0,0.3487392067909241,0.0,0.0,0.0
0.18444308638572693,0.46935558319091797,0.4124879837036133,3.538045802997658e-06,9.094947153254554e-14,0.0,0.0872635543346405,0.0,0.3929685354232788,0.3164205849170685,0.14530545473098755,0.14530543982982635,0.0,0.0,0.0,0.0,0.349054217338562,0.0,0.0,0.0
0.18359969556331635,0.4670305848121643,0.41075432300567627,3.5259024571132613e-06,9.094947153254554e-14,0.0,0.08732298016548157,0.0,0.3931189477443695,0.3162127435207367,0.1453341543674469,0.1453341394662857,0.0,0.0,0.0,0.0,0.34929192066192627,0.0,0.0,0.0
0.18283416330814362,0.4650314450263977,0.4088398814201355,3.5148646020388696e-06,9.094947153254554e-14,0.0,0.08737842738628387,0.0,0.3931627571582794,0.31612712144851685,0.14535507559776306,0.14535506069660187,0.0,0.0,0.0,0.0,0.3495137095451355,0.0,0.0,0.0
0.18209297955036163,0.4629053473472595,0.406921923160553,3.5034054235438816e-06,9.094947153254554e-14,0.0,0.08741822838783264,0.0,0.3933674097061157,0.3159668743610382,0.14533287286758423,0.14533285796642303,0.0,0.0,0.0,0.0,0.34967291355133057,0.0,0.0,0.0
0.18122762441635132,0.46069395542144775,0.4052058458328247,3.4912650335172657e-06,9.094947153254554e-14,0.0,0.08747617900371552,0.0,0.39337724447250366,0.3158648908138275,0.14537887275218964,0.14537885785102844,0.0,0.0,0.0,0.0,0.34990471601486206,0.0,0.0,0.0
0.18045149743556976,0.45867353677749634,0.4033879339694977,3.4806193980330136e-06,9.094947153254554e-14,0.0,0.08751997351646423,0.0,0.39341792464256287,0.3157345652580261,0.1454237550497055,0.1454237401485443,0.0,0.0,0.0,0.0,0.35007989406585693,0.0,0.0,0.0
0.17970922589302063,0.45663878321647644,0.4015273451805115,3.4702829907473642e-06,9.094947153254554e-14,0.0,0.08757615089416504,0.0,0.3935454785823822,0.3156265318393707,0.14541395008563995,0.14541393518447876,0.0,0.0,0.0,0.0,0.35030460357666016,0.0,0.0,0.0
0.178879514336586,0.45447760820388794,0.3997747302055359,3.4587649224704364e-06,9.094947153254554e-14,0.0,0.08762286603450775,0.0,0.3935912847518921,0.31553229689598083,0.14543823897838593,0.14543820917606354,0.0,0.0,0.0,0.0,0.350491464138031,0.0,0.0,0.0
0.17810599505901337,0.45248159766197205,0.3980010151863098,3.4471481740183663e-06,9.094947153254554e-14,0.0,0.0876702219247818,0.0,0.39361801743507385,0.3153994381427765,0.14549127221107483,0.14549125730991364,0.0,0.0,0.0,0.0,0.3506808876991272,0.0,0.0,0.0
0.17738968133926392,0.45048242807388306,0.3961254358291626,3.4369413697277196e-06,9.094947153254554e-14,0.0,0.08772887289524078,0.0,0.39377471804618835,0.31522613763809204,0.1454995721578598,0.1454995572566986,0.0,0.0,0.0,0.0,0.35091549158096313,0.0,0.0,0.0
0.17656183242797852,0.44834840297698975,0.3945200741291046,3.426174998821807e-06,9.094947153254554e-14,0.0,0.0877716988325119,0.0,0.39380258321762085,0.31516993045806885,0.14551371335983276,0.14551371335983276,0.0,0.0,0.0,0.0,0.3510867953300476,0.0,0.0,0.0
0.1758241057395935,0.44647008180618286,0.3926485776901245,3.414809725654777e-06,9.094947153254554e-14,0.0,0.0878077894449234,0.0,0.39380696415901184,0.3150695264339447,0.14556175470352173,0.14556173980236053,0.0,0.0,0.0,0.0,0.3512311577796936,0.0,0.0,0.0
0.17509564757347107,0.44437623023986816,0.3908451795578003,3.404235940251965e-06,9.094947153254554e-14,0.0,0.08786223828792572,0.0,0.39402326941490173,0.3148528039455414,0.14556194841861725,0.14556193351745605,0.0,0.0,0.0,0.0,0.3514489531517029,0.0,0.0,0.0
0.17425964772701263,0.4423316717147827,0.38925427198410034,3.393859060452087e-06,9.094947153254554e-14,0.0,0.08789536356925964,0.0,0.3939545452594757,0.3148266673088074,0.14560940861701965,0.14560939371585846,0.0,0.0,0.0,0.0,0.3515814542770386,0.0,0.0,0.0
0.1735595464706421,0.4404609203338623,0.38741225004196167,3.3829182939371094e-06,9.094947153254554e-14,0.0,0.08794698119163513,0.0,0.3940383493900299,0.3147067427635193,0.1456274539232254,0.14562742412090302,0.0,0.0,0.0,0.0,0.3517879247665405,0.0,0.0,0.0
0.17282970249652863,0.4384174346923828,0.38564953207969666,3.3725609682733193e-06,9.094947153254554e-14,0.0,0.08798709511756897,0.001692548394203186,0.39421024918556213,0.31451618671417236,0.14563682675361633,0.14563681185245514,0.0,0.0,0.0,0.006770193576812744,0.3519483804702759,0.0,0.0,0.0
0.17200402915477753,0.436370849609375,0.38395482301712036,3.3617461667745374e-06,9.094947153254554e-14,0.0,0.08802428841590881,0.0034806281328201294,0.3941669762134552,0.31447190046310425,0.14568059146404266,0.14568057656288147,0.0,0.0,0.0,0.013922512531280518,0.35209715366363525,0.0,0.0,0.0
0.1712752729654312,0.43444064259529114,0.38224345445632935,3.3507483294670237e-06,9.094947153254554e-14,0.0,0.08805154263973236,0.004888102412223816,0.39424076676368713,0.3143351972103119,0.14571203291416168,0.1457120180130005,0.0,0.0,0.0,0.019552409648895264,0.35220617055892944,0.0,0.0,0.0
0.17057374119758606,0.4325135350227356,0.38054361939430237,3.3405724479962373e-06,9.094947153254554e-14,0.0,0.08808845281600952,0.006516575813293457,0.39437541365623474,0.31417232751846313,0.14572614431381226,0.14572612941265106,0.0,0.0,0.0,0.026066303253173828,0.3523538112640381,0.0,0.0,0.0
0.1698097139596939,0.4305257797241211,0.37884464859962463,3.329946821395424e-06,9.094947153254554e-14,0.0,0.08812634646892548,0.008048772811889648,0.39442160725593567,0.31408828496932983,0.14574502408504486,0.14574500918388367,0.0,0.0,0.0,0.032195091247558594,0.3525053858757019,0.0,0.0,0.0
0.16908864676952362,0.4286518692970276,0.3770742416381836,3.3192809496540576e-06,9.094947153254554e-14,0.0,0.08815090358257294,0.009553581476211548,0.3944636881351471,0.31396856904029846,0.14578388631343842,0.14578388631343842,0.0,0.0,0.0,0.03821432590484619,0.35260361433029175,0.0,0.0,0.0
0.1683579534292221,0.4266589283943176,0.3753950297832489,3.308702162030386e-06,9.094947153254554e-14,0.0,0.08818964660167694,0.011013448238372803,0.39459365606307983,0.31381338834762573,0.14579646289348602,0.14579644799232483,0.0,0.0,0.0,0.04405379295349121,0.35275858640670776,0.0,0.0,0.0
0.16759036481380463,0.42471590638160706,0.37374287843704224,3.298647698102286e-06,9.094947153254554e-14,0.0,0.08823128044605255,0.012509480118751526,0.39459162950515747,0.3137303292751312,0.14583899080753326,0.14583897590637207,0.0,0.0,0.0,0.050037920475006104,0.3529251217842102,0.0,0.0,0.0
0.16688397526741028,0.42284125089645386,0.37196841835975647,3.2877026114874752e-06,9.094947153254554e-14,0.0,0.0882611870765686,0.013899251818656921,0.3946704566478729,0.3136211037635803,0.14585421979427338,0.14585420489311218,0.0,0.0,0.0,0.055597007274627686,0.3530447483062744,0.0,0.0,0.0
0.16616106033325195,0.42087408900260925,0.3703780472278595,3.2777882097434485e-06,9.094947153254554e-14,0.0,0.08830586075782776,0.01536029577255249,0.3947974741458893,0.3134411871433258,0.14588071405887604,0.14588069915771484,0.0,0.0,0.0,0.06144118309020996,0.35322344303131104,0.0,0.0,0.0
