Benchmark,Observable,R2 mean,R2 median,R2 std,MAE mean,MAE median,MAE std,NRMSE mean,NRMSE median,NRMSE std
Leave-One-Bioreactor-Out,Biomass / OD,0.7367624613371763,0.8445499837398529,0.2753284970534688,0.7795671969652176,0.6005469262599945,0.5665078326005297,0.08560621711813723,0.06641283098416935,0.05801163970759787
Leave-One-Bioreactor-Out,Glucose,0.8929041859518165,0.9627977412280133,0.16078071655323473,0.6058947942229227,0.45274976397372524,0.5142253872123668,0.04527272490779632,0.0337011063192663,0.035487239756368756
Leave-One-Bioreactor-Out,DO,0.42169948328625073,0.43257683515548706,0.3573077308315837,8.876669371669943,7.878124237060547,6.458579674538074,0.08071401521516551,0.06740513744985585,0.0574814040851649
Leave-One-Bioreactor-Out,pH,0.08808180418881503,0.0,0.23307047016300086,0.11280218562619247,0.07485380023717875,0.11089448429647707,0.05855312782875146,0.03906313306488195,0.053996080512899225
