Benchmark,Observable,R2 mean,R2 median,R2 std,MAE mean,MAE median,MAE std,NRMSE mean,NRMSE median,NRMSE std
Forecasting Scan,Biomass / OD,0.0,0.0,0.0,2.0298331737530915,1.9538853766955326,0.5923743989505446,0.35583016997141564,0.3480846605265612,0.08776478279430641
Forecasting Scan,Glucose,0.16554328339190252,0.0,0.2953444611135114,0.547359658821165,0.3945803840380071,0.626917433826958,0.04658129959034811,0.0366212822229211,0.04896373523921452
Forecasting Scan,DO,0.0,0.0,0.0,41.77507686052986,52.35171551922848,33.58086023295773,0.25649457187293767,0.3499867110006588,0.19678645069205197
Forecasting Scan,pH,0.0,0.0,0.0,0.6554550512120224,0.627099653167013,0.27210208787299034,0.36068489865260545,0.3353198736350248,0.14165752945324298
