Benchmark,Observable,R2 mean,R2 median,R2 std,MAE mean,MAE median,MAE std,NRMSE mean,NRMSE median,NRMSE std
Forecasting Scan,Biomass / OD,0.024923929995141134,0.0,0.11690359404594587,1.2791956010903478,0.7629243768143454,1.0840949486792757,0.1329090043211704,0.07512500009072665,0.1162372677820151
Forecasting Scan,Glucose,0.0,0.0,0.0,0.04125648816433385,0.0106320115265779,0.07229527613231759,0.002892380682298437,0.0007224239846904,0.005398069488406836
Forecasting Scan,DO,0.0,0.0,0.0,21.230170368587824,19.9590127244166,14.542055569440196,0.13114898242788947,0.136840589111907,0.08715479254263177
Forecasting Scan,pH,0.0,0.0,0.0,0.23071689421083014,0.2327903768352193,0.10295205064251758,0.11610328488533161,0.11433944559028045,0.048209112340059986
