observable,n,nrmse,mae,r2
glucose_g_l,358,0.033999188572991064,0.41811166611995204,0.9720302241320182
biomass_g_l,9124,0.053816608548649184,0.4366095960140228,0.9346439242362976
DO_percent,9401,0.0833550578151937,7.405639171600342,0.8251818418502808
pH,9401,0.05361871344734865,0.08263135701417923,0.9585641026496887
