Experiment_id,observable,n,nrmse,mae,r2
AMBR2_6,biomass_g_l,271,0.42773768186118205,3.2864977086854976,0.0
AMBR2_6,DO_percent,271,0.0003209463986716005,0.03788681726452687,0.0
AMBR2_6,pH,271,0.15795966321588778,0.31150056684459926,0.0
AMBR2_7,glucose_g_l,187,0.002018611666643939,0.026566850483888686,0.28991135424949177
AMBR2_7,biomass_g_l,271,0.022391659033097918,0.1524289814467438,0.1374692851841398
AMBR2_7,DO_percent,271,0.4333060632815807,77.60754646054028,0.0
AMBR2_7,pH,271,0.02443760333322992,0.03855285972933613,0.0
AMBR2_8,glucose_g_l,187,0.00013319641478314216,0.0008612767266353624,
AMBR2_8,biomass_g_l,270,0.2590256231072002,1.9708876900082344,0.0
AMBR2_8,DO_percent,270,0.4299281609082011,76.98733050226097,0.0
AMBR2_8,pH,270,0.14801500914516705,0.28872938481237115,0.0
AMBR2_9,glucose_g_l,187,0.03563601348415256,0.5721897705959184,0.6876005466547876
AMBR2_9,biomass_g_l,270,0.15039509406782592,1.1321154712304995,0.0
AMBR2_9,DO_percent,270,0.37681821589185704,60.79234416737861,0.0
AMBR2_9,pH,270,0.02585252051482337,0.04426207162246288,0.0
AMBR2_10,glucose_g_l,187,0.030513889080541572,0.5271400779570746,0.7758466466685867
AMBR2_10,biomass_g_l,270,0.303916251559856,2.3510303754578428,0.0
AMBR2_10,DO_percent,270,0.3792262335504266,61.1560912999878,0.0
AMBR2_10,pH,270,0.022002911795982707,0.03809775161173028,0.0
AMBR2_13,glucose_g_l,188,0.0006614966162088498,0.008815186088753492,0.25915132337774116
AMBR2_13,biomass_g_l,270,0.023862478629083597,0.16013595188913876,0.0
AMBR2_13,DO_percent,270,0.4412321181228719,79.0504025230091,0.0
AMBR2_13,pH,270,0.04183176555610983,0.08294935560501196,0.0
AMBR2_14,glucose_g_l,188,0.0026039615442956764,0.018201512564542093,0.0
AMBR2_14,biomass_g_l,270,0.5094538629183829,3.8854752226241005,0.0
AMBR2_14,DO_percent,270,0.4395656972748464,78.74656610276597,0.0
AMBR2_14,pH,270,0.08639533538507468,0.17192591160331241,0.0
AMBR2_15,glucose_g_l,188,0.0015577462308232284,0.022435408484550768,0.0
AMBR2_15,biomass_g_l,269,0.06536356300847763,0.5004066605352407,0.0
AMBR2_15,DO_percent,269,0.5169656212264668,92.60435591095253,0.0
AMBR2_15,pH,269,0.022474580359617465,0.03810832595794614,0.0
AMBR2_16,glucose_g_l,188,0.002077794552269741,0.0260390999464332,0.0
AMBR2_16,biomass_g_l,269,0.45822805503229486,3.4902293464726846,0.0
AMBR2_16,DO_percent,269,0.5131004809998109,91.89770731763714,0.0
AMBR2_16,pH,269,0.14777996958989192,0.2855146156404357,0.0
AMBR2_19,glucose_g_l,189,0.019327035321818002,0.18983183912557633,0.3041972930242125
AMBR2_19,biomass_g_l,269,0.3522399038406943,2.3279630180957875,0.0
AMBR2_19,DO_percent,269,0.47676716286880505,78.5360069090267,0.0
AMBR2_19,pH,269,0.161318400062966,0.2587312125613754,0.0
AMBR2_20,glucose_g_l,189,0.012184866956602808,0.1321797639567481,0.871504180058356
AMBR2_20,biomass_g_l,269,0.24921855702641493,1.567857253303979,0.0
AMBR2_20,DO_percent,269,0.46241405406882363,74.33699110476383,0.0
AMBR2_20,pH,269,0.2759367922756298,0.5465112541565759,0.0
AMBR2_21,glucose_g_l,189,0.021353987907299282,0.2595129175802111,0.8761550021397798
AMBR2_21,biomass_g_l,269,0.1698651238325567,1.0750237887213654,0.0
AMBR2_21,DO_percent,269,0.4175683214418206,61.56107266423499,0.0
AMBR2_21,pH,269,0.37814819288505813,0.7553958784905533,0.0
