observable,n,nrmse,mae,r2
glucose_g_l,360,0.033462623766852766,0.4294956689446284,0.9728234058335861
biomass_g_l,9074,0.057842913730471665,0.4710850715637207,0.9247811436653137
DO_percent,9352,0.07890790066904363,7.546116352081299,0.814034640789032
pH,9352,0.045041206665108156,0.05218266323208809,0.9804577827453613
